0.034200573,-1.062283125,1.128740328,0.142886784,-0.218777838,-0.078119196
0.866407261,-1.007426592,1.128740328,-0.14673158,-0.218777838,-2.326712284
-0.041454581,0.245280794,-0.438116761,-0.14673158,-0.218777838,-0.078119196
1.093372721,0.425848243,-1.221545306,-0.14673158,-0.218777838,-0.078119196
-0.798006115,1.407377872,1.128740328,-0.14673158,-0.218777838,-0.078119196
-0.117109734,0.897841616,1.520454601,-0.14673158,-0.218777838,-0.078119196
0.790752108,-0.279704273,-2.004973851,-0.14673158,-0.218777838,-2.076868607
1.017717568,0.188445829,-0.438116761,-0.14673158,-0.218777838,0.338286931
-0.571040655,-1.362692456,1.520454601,1.729526487,-0.218777838,0.754693058
0.261166033,-0.286690317,1.128740328,0.543077017,-0.218777838,-0.078119196
-0.117109734,0.858859873,-0.046402489,-0.14673158,-0.218777838,3.253129822
-0.646695808,-0.458520479,1.128740328,-0.14673158,-0.218777838,-0.078119196
-1.176281883,-0.638614619,1.128740328,-0.14673158,-0.218777838,-0.910931451
-0.495385502,0.144683663,0.737026056,-0.14673158,-0.218777838,0.754693058
-0.344075195,0.527761174,-2.396688124,-0.14673158,-0.218777838,0.338286931
-1.024971576,-0.12285908,-0.438116761,-0.14673158,-0.218777838,-0.494525324
-0.495385502,-0.027553545,-0.438116761,-0.14673158,-0.218777838,-0.078119196
-0.041454581,-1.52261416,-1.221545306,-0.14673158,-0.218777838,0.754693058
0.336821187,0.969718347,1.520454601,-0.14673158,-0.218777838,0.338286931
0.109855726,0.035869884,2.303883146,-0.14673158,-0.218777838,1.587505313
1.169027875,1.064105662,-0.438116761,-0.14673158,-0.218777838,-1.743743705
-0.268420041,-1.068634934,-2.004973851,-0.14673158,-0.218777838,-0.078119196
0.336821187,-0.688170089,-1.221545306,-0.14673158,4.823744154,-0.078119196
1.547303642,-0.764107813,-0.438116761,-0.14673158,-0.218777838,-0.078119196
1.320338182,0.256687545,1.128740328,-0.14673158,-0.218777838,-0.078119196
-1.478902497,-0.202961924,-0.438116761,-0.14673158,-0.218777838,-0.078119196
0.034200573,1.680486731,-0.438116761,-0.14673158,-0.218777838,3.253129822
0.790752108,0.034374227,-0.438116761,-0.14673158,-0.218777838,-0.078119196
-1.176281883,0.009222578,0.737026056,-0.14673158,-0.218777838,0.921255509
-1.403247343,0.722082988,-0.046402489,-0.14673158,-0.218777838,0.255005705
0.488131494,1.866781221,1.128740328,-0.14673158,3.258142321,-0.078119196
-0.646695808,-1.228556637,-0.046402489,-0.14673158,-0.218777838,-0.078119196
-1.251937036,1.152765936,-0.046402489,-0.14673158,-0.218777838,-2.160149833
0.715096954,0.498595863,-1.221545306,-0.14673158,-0.218777838,-0.078119196
-1.32759219,0.070667574,-0.046402489,-0.14673158,-0.218777838,-0.078119196
-1.478902497,3.354401415,-0.438116761,-0.14673158,-0.218777838,-1.327337578
0.715096954,0.716990181,0.737026056,-0.14673158,-0.218777838,-0.078119196
-0.571040655,3.011574116,-2.004973851,-0.14673158,-0.218777838,0.17172448
1.093372721,-0.958249769,1.128740328,-0.14673158,-0.218777838,-0.078119196
-1.100626729,-0.158537125,1.128740328,-0.14673158,-0.218777838,0.754693058
0.790752108,-0.900203132,-0.438116761,-0.14673158,-0.218777838,-0.078119196
-1.024971576,0.948940074,-0.438116761,-0.14673158,-0.218777838,-0.494525324
1.395993335,1.402512254,1.128740328,-0.14673158,-0.218777838,-0.078119196
1.093372721,-0.429516093,-0.438116761,-0.14673158,-0.218777838,-0.244681647
0.41247634,-0.581041291,1.520454601,-0.14673158,-0.218777838,-0.078119196
0.18551088,-0.834271164,0.345311783,-0.14673158,-0.218777838,-0.078119196
-0.722350962,0.773683154,0.345311783,-0.14673158,-0.218777838,0.17172448
-1.024971576,-1.49054273,-0.046402489,-0.14673158,-0.218777838,-0.078119196
0.639441801,-1.305384182,1.912168873,-0.14673158,4.478027661,1.587505313
0.866407261,0.585485961,1.128740328,-0.14673158,-0.218777838,1.171099185
0.639441801,-0.756373941,-0.438116761,-0.14673158,-0.218777838,1.587505313
0.336821187,0.456821596,-0.046402489,-0.14673158,-0.218777838,-0.078119196
0.563786647,0.254936301,-2.788402396,-0.14673158,-0.218777838,-0.078119196
-0.268420041,-1.262625431,0.345311783,-0.14673158,-0.218777838,-0.078119196
0.18551088,-0.401013414,-0.438116761,-0.14673158,-0.218777838,0.588130607
-0.646695808,-0.01503925,-0.438116761,0.521095862,-0.218777838,-0.078119196
-0.646695808,-1.23286375,1.128740328,0.173926839,-0.218777838,-0.078119196
0.715096954,-0.37954411,-0.438116761,-0.14673158,-0.218777838,-0.078119196
0.261166033,-0.692003893,2.303883146,-0.14673158,-0.218777838,0.338286931
-0.722350962,-0.796453761,-0.046402489,-0.14673158,-0.218777838,1.420942862
-0.192764888,-0.323722026,-0.438116761,-0.14673158,-0.218777838,-0.078119196
-0.798006115,-0.062095648,-0.046402489,-0.14673158,-0.218777838,-0.078119196
1.093372721,-0.188270407,-0.438116761,-0.14673158,-0.218777838,-0.078119196
0.790752108,0.018423708,-0.046402489,-0.14673158,-0.218777838,0.754693058
-1.478902497,-0.835160985,-0.046402489,-0.14673158,-0.218777838,-0.744369
-0.571040655,1.138206946,1.128740328,-0.14673158,-0.218777838,-0.078119196
-0.722350962,-0.25972116,1.128740328,-0.14673158,-0.218777838,2.420317567
-1.176281883,0.207718978,-0.046402489,-0.14673158,-0.218777838,-0.078119196
3.060406712,-0.615214213,-0.046402489,-0.14673158,-0.218777838,-1.743743705
-0.873661269,0.228951628,-0.438116761,-0.14673158,-0.218777838,-0.078119196
0.109855726,-1.491120167,0.737026056,-0.14673158,-0.218777838,-0.078119196
-1.55455765,1.134988444,-1.221545306,-0.14673158,-0.218777838,-1.577181255
-0.571040655,-0.604015718,-2.396688124,-0.14673158,-0.218777838,-0.078119196
-1.55455765,2.433796143,-0.438116761,-0.14673158,-0.218777838,-0.910931451
1.017717568,0.821477914,1.128740328,-0.14673158,-0.218777838,-0.078119196
0.563786647,-1.307438344,-0.438116761,-0.14673158,-0.218777838,-0.078119196
1.547303642,-0.282070819,-0.438116761,-0.14673158,-0.218777838,0.588130607
0.41247634,1.456431635,-0.438116761,1.764163458,-0.218777838,-0.078119196
1.093372721,1.481630615,-0.438116761,-0.14673158,-0.218777838,-0.494525324
0.790752108,0.743088449,-0.438116761,-0.14673158,-0.218777838,-0.078119196
-0.419730348,0.11658803,1.520454601,-0.14673158,-0.218777838,0.754693058
-0.646695808,-1.281728189,-2.004973851,-0.14673158,-0.218777838,-0.078119196
0.336821187,2.093278592,2.303883146,-0.14673158,-0.218777838,0.754693058
1.395993335,0.570264338,0.345311783,-0.14673158,-0.218777838,-0.078119196
-0.117109734,0.918174978,-0.046402489,-0.14673158,-0.218777838,-0.078119196
-0.798006115,0.216096551,-0.046402489,-0.14673158,-0.218777838,-1.327337578
-0.344075195,0.346095648,1.128740328,-0.14673158,-0.218777838,-0.078119196
-0.722350962,-0.701914987,-0.046402489,-0.14673158,-0.218777838,0.754693058
0.715096954,0.01459937,2.303883146,-0.14673158,4.478027661,1.587505313
-0.117109734,0.122570658,-0.046402489,-0.14673158,-0.218777838,0.588130607
0.715096954,-0.176447144,0.737026056,-0.14673158,-0.218777838,-0.078119196
-0.495385502,0.564887546,-0.438116761,-0.14673158,-0.218777838,-0.078119196
2.833441251,-0.620449013,1.520454601,-0.14673158,-0.218777838,-0.078119196
0.41247634,0.080909985,1.128740328,1.854752459,-0.218777838,1.587505313
0.639441801,-0.38450439,1.520454601,-0.14673158,-0.218777838,0.754693058
-1.403247343,-0.013581458,-0.046402489,-0.14673158,-0.218777838,-0.078119196
-0.722350962,-0.816957515,-0.438116761,-0.14673158,-0.218777838,-0.078119196
-0.495385502,1.210964032,-0.438116761,0.877457005,-0.218777838,-0.078119196
-0.646695808,0.048904819,-1.221545306,-0.14673158,-0.218777838,-0.078119196
-0.571040655,-0.004446591,-0.438116761,-0.14673158,-0.218777838,-0.078119196
0.261166033,-0.615706455,-0.438116761,-0.14673158,-0.218777838,-0.078119196
-1.100626729,2.296886732,1.128740328,-0.14673158,-0.218777838,-0.078119196
-0.041454581,-1.177694833,1.912168873,-0.14673158,-0.218777838,-0.078119196
1.320338182,1.380834694,-0.438116761,-0.14673158,4.440986608,0.754693058
-0.798006115,1.780913471,-0.046402489,0.394670919,-0.218777838,-1.327337578
-0.192764888,-0.822334307,-0.438116761,-0.14673158,-0.218777838,-0.078119196
1.093372721,-0.890651753,-2.004973851,-0.14673158,-0.218777838,0.754693058
1.320338182,1.073041739,-0.046402489,-0.14673158,-0.218777838,0.754693058
0.790752108,0.072286292,0.345311783,-0.14673158,-0.218777838,-0.078119196
1.244683028,0.547308843,-0.046402489,-0.14673158,-0.218777838,1.254380411
-1.251937036,-0.824530461,-0.438116761,-0.14673158,-0.218777838,0.005162029
-1.32759219,0.096368263,-0.046402489,-0.14673158,-0.218777838,-0.078119196
0.109855726,-0.6709795,1.128740328,-0.14673158,-0.218777838,1.587505313
-0.646695808,-1.065814011,1.128740328,-0.14673158,-0.218777838,-0.078119196
